	file_name	file_path	datetime_original	gps_latitude	gps_longitude	gps_altitude
868	IMG_4607.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4607.JPG	2018:09:02 20:02:07	(39.0, 47.0, 50.82)	(19.0, 48.0, 59.48)	0.8053245553245554
869	IMG_4608.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4608.JPG	2018:09:02 20:16:56	(39.0, 47.0, 51.14)	(19.0, 48.0, 59.27)	2.868129695531831
870	IMG_4609.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4609.JPG	2018:09:02 20:17:08	(39.0, 47.0, 51.21)	(19.0, 48.0, 59.46)	3.169826224328594
871	IMG_4610.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4610.JPG	2018:09:03 17:57:07	(39.0, 47.0, 51.11)	(19.0, 48.0, 59.8)	7.267421602787456
872	IMG_4611.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4611.JPG	2018:09:03 17:57:56	(39.0, 47.0, 51.0)	(19.0, 48.0, 59.7)	7.606044538706256
873	IMG_4613.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4613.JPG	2018:09:03 18:44:57	(39.0, 47.0, 50.81)	(19.0, 48.0, 59.88)	1.4800071723148647
874	IMG_4614.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4614.JPG	2018:09:03 18:45:03	(39.0, 47.0, 50.96)	(19.0, 48.0, 59.74)	4.081264108352144
875	IMG_4615.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4615.JPG	2018:09:03 18:45:10	(39.0, 47.0, 50.96)	(19.0, 48.0, 59.74)	4.282802547770701
876	IMG_4619.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4619.JPG	2018:09:04 14:15:55	(39.0, 47.0, 31.89)	(19.0, 47.0, 52.42)	0.0
877	IMG_4620.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4620.JPG	2018:09:04 14:15:58	(39.0, 47.0, 51.58)	(19.0, 48.0, 59.44)	6.157802964254577
878	IMG_4622.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4622.JPG	2018:09:04 14:16:29	(39.0, 47.0, 51.36)	(19.0, 48.0, 59.32)	4.83059328091494
879	IMG_4623.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4623.JPG	2018:09:04 14:16:32	(39.0, 47.0, 51.36)	(19.0, 48.0, 59.32)	3.457973291437549
880	IMG_4624.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4624.JPG	2018:09:04 18:57:59	(39.0, 47.0, 50.91)	(19.0, 48.0, 59.76)	4.008632596685083
881	IMG_4625.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4625.JPG	2018:09:04 18:58:09	(39.0, 47.0, 50.93)	(19.0, 48.0, 59.62)	2.6806908768821964
882	IMG_4626.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4626.JPG	2018:09:04 18:58:24	(39.0, 47.0, 50.93)	(19.0, 48.0, 59.62)	2.3586083853702053
883	IMG_4628.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4628.JPG	2018:09:05 21:40:34	(39.0, 47.0, 51.1)	(19.0, 48.0, 59.51)	2.0005837711617045
884	IMG_4629.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4629.JPG	2018:09:06 19:03:12	(39.0, 47.0, 51.26)	(19.0, 48.0, 59.35)	9.855678906917165
885	IMG_4630.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4630.JPG	2018:09:06 19:03:42	(39.0, 47.0, 51.13)	(19.0, 48.0, 59.34)	14.666469544648137
886	IMG_4631.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4631.JPG	2018:09:06 19:03:49	(39.0, 47.0, 51.13)	(19.0, 48.0, 59.34)	16.624293785310734
887	IMG_4632.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4632.JPG	2018:09:06 19:11:47	(39.0, 47.0, 50.85)	(19.0, 48.0, 59.56)	4.8963893249607535
888	IMG_4633 (Edited).JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4633 (Edited).JPG	2018:09:06 19:12:18	(39.0, 47.0, 50.93)	(19.0, 48.0, 59.5)	7.327174749807544
